1: (('white', 'dis_0'), 'forward', ('white', 'dis_0'), -1.0, False)
3797: (('brown', 'dis_0'), 'backward', ('red', 'dis_1'), 38.0, False)
3798: (('brown', 'dis_0'), 'backward', ('red', 'dis_2'), 37.0, False)
3799: (('brown', 'dis_0'), 'backward', ('red', 'dis_3'), 36.0, False)
3800: (('brown', 'dis_0'), 'backward', ('red', 'dis_4'), 135.0, True)
3801: (('brown', 'dis_0'), 'backward', ('black', 'dis_0'), 49.0, False)
3802: (('brown', 'dis_0'), 'backward', ('black', 'dis_1'), 48.0, False)
3803: (('brown', 'dis_0'), 'backward', ('black', 'dis_2'), 47.0, False)
3804: (('brown', 'dis_0'), 'backward', ('black', 'dis_3'), 46.0, False)
3805: (('brown', 'dis_0'), 'backward', ('black', 'dis_4'), 45.0, False)
3806: (('brown', 'dis_0'), 'backward', ('brown', 'dis_0'), -1.0, False)
3807: (('brown', 'dis_0'), 'backward', ('brown', 'dis_1'), -2.0, False)
3808: (('brown', 'dis_0'), 'backward', ('brown', 'dis_2'), -3.0, False)
3809: (('brown', 'dis_0'), 'backward', ('brown', 'dis_3'), -4.0, False)
3810: (('brown', 'dis_0'), 'backward', ('brown', 'dis_4'), -5.0, False)
3811: (('brown', 'dis_0'), 'right', ('white', 'dis_0'), 9.0, False)
3812: (('brown', 'dis_0'), 'right', ('white', 'dis_1'), 8.0, False)
3813: (('brown', 'dis_0'), 'right', ('white', 'dis_2'), 7.0, False)
3814: (('brown', 'dis_0'), 'right', ('white', 'dis_3'), 6.0, False)
3815: (('brown', 'dis_0'), 'right', ('white', 'dis_4'), 5.0, False)
3816: (('brown', 'dis_0'), 'right', ('yellow', 'dis_0'), 19.0, False)
3817: (('brown', 'dis_0'), 'right', ('yellow', 'dis_1'), 18.0, False)
3818: (('brown', 'dis_0'), 'right', ('yellow', 'dis_2'), 17.0, False)
3819: (('brown', 'dis_0'), 'right', ('yellow', 'dis_3'), 16.0, False)
3820: (('brown', 'dis_0'), 'right', ('yellow', 'dis_4'), 15.0, False)
3821: (('brown', 'dis_0'), 'right', ('blue', 'dis_0'), 29.0, False)
3822: (('brown', 'dis_0'), 'right', ('blue', 'dis_1'), 28.0, False)
3823: (('brown', 'dis_0'), 'right', ('blue', 'dis_2'), 27.0, False)
3824: (('brown', 'dis_0'), 'right', ('blue', 'dis_3'), 26.0, False)
3825: (('brown', 'dis_0'), 'right', ('blue', 'dis_4'), 25.0, False)
3826: (('brown', 'dis_0'), 'right', ('red', 'dis_0'), 39.0, False)
3827: (('brown', 'dis_0'), 'right', ('red', 'dis_1'), 38.0, False)
3828: (('brown', 'dis_0'), 'right', ('red', 'dis_2'), 37.0, False)
3829: (('brown', 'dis_0'), 'right', ('red', 'dis_3'), 36.0, False)
3830: (('brown', 'dis_0'), 'right', ('red', 'dis_4'), 135.0, True)
3831: (('brown', 'dis_0'), 'right', ('black', 'dis_0'), 49.0, False)
3832: (('brown', 'dis_0'), 'right', ('black', 'dis_1'), 48.0, False)
3833: (('brown', 'dis_0'), 'right', ('black', 'dis_2'), 47.0, False)
3834: (('brown', 'dis_0'), 'right', ('black', 'dis_3'), 46.0, False)
3835: (('brown', 'dis_0'), 'right', ('black', 'dis_4'), 45.0, False)
3836: (('brown', 'dis_0'), 'right', ('brown', 'dis_0'), -1.0, False)
3837: (('brown', 'dis_0'), 'right', ('brown', 'dis_1'), -2.0, False)
3838: (('brown', 'dis_0'), 'right', ('brown', 'dis_2'), -3.0, False)
3839: (('brown', 'dis_0'), 'right', ('brown', 'dis_3'), -4.0, False)
3840: (('brown', 'dis_0'), 'right', ('brown', 'dis_4'), -5.0, False)
3841: (('brown', 'dis_0'), 'left', ('white', 'dis_0'), 9.0, False)
3842: (('brown', 'dis_0'), 'left', ('white', 'dis_1'), 8.0, False)
3843: (('brown', 'dis_0'), 'left', ('white', 'dis_2'), 7.0, False)
3844: (('brown', 'dis_0'), 'left', ('white', 'dis_3'), 6.0, False)
3845: (('brown', 'dis_0'), 'left', ('white', 'dis_4'), 5.0, False)
3846: (('brown', 'dis_0'), 'left', ('yellow', 'dis_0'), 19.0, False)
3847: (('brown', 'dis_0'), 'left', ('yellow', 'dis_1'), 18.0, False)
3848: (('brown', 'dis_0'), 'left', ('yellow', 'dis_2'), 17.0, False)
3849: (('brown', 'dis_0'), 'left', ('yellow', 'dis_3'), 16.0, False)
3850: (('brown', 'dis_0'), 'left', ('yellow', 'dis_4'), 15.0, False)
3851: (('brown', 'dis_0'), 'left', ('blue', 'dis_0'), 29.0, False)
3852: (('brown', 'dis_0'), 'left', ('blue', 'dis_1'), 28.0, False)
3853: (('brown', 'dis_0'), 'left', ('blue', 'dis_2'), 27.0, False)
3854: (('brown', 'dis_0'), 'left', ('blue', 'dis_3'), 26.0, False)
3855: (('brown', 'dis_0'), 'left', ('blue', 'dis_4'), 25.0, False)
3856: (('brown', 'dis_0'), 'left', ('red', 'dis_0'), 39.0, False)
3857: (('brown', 'dis_0'), 'left', ('red', 'dis_1'), 38.0, False)
3858: (('brown', 'dis_0'), 'left', ('red', 'dis_2'), 37.0, False)
3859: (('brown', 'dis_0'), 'left', ('red', 'dis_3'), 36.0, False)
3860: (('brown', 'dis_0'), 'left', ('red', 'dis_4'), 135.0, True)
3861: (('brown', 'dis_0'), 'left', ('black', 'dis_0'), 49.0, False)
3862: (('brown', 'dis_0'), 'left', ('black', 'dis_1'), 48.0, False)
3863: (('brown', 'dis_0'), 'left', ('black', 'dis_2'), 47.0, False)
3864: (('brown', 'dis_0'), 'left', ('black', 'dis_3'), 46.0, False)
3865: (('brown', 'dis_0'), 'left', ('black', 'dis_4'), 45.0, False)
3866: (('brown', 'dis_0'), 'left', ('brown', 'dis_0'), -1.0, False)
3867: (('brown', 'dis_0'), 'left', ('brown', 'dis_1'), -2.0, False)
3868: (('brown', 'dis_0'), 'left', ('brown', 'dis_2'), -3.0, False)
3869: (('brown', 'dis_0'), 'left', ('brown', 'dis_3'), -4.0, False)
3870: (('brown', 'dis_0'), 'left', ('brown', 'dis_4'), -5.0, False)
3871: (('brown', 'dis_0'), 'stop', ('white', 'dis_0'), 9.0, False)
3872: (('brown', 'dis_0'), 'stop', ('white', 'dis_1'), 8.0, False)
3873: (('brown', 'dis_0'), 'stop', ('white', 'dis_2'), 7.0, False)
3874: (('brown', 'dis_0'), 'stop', ('white', 'dis_3'), 6.0, False)
3875: (('brown', 'dis_0'), 'stop', ('white', 'dis_4'), 5.0, False)
3876: (('brown', 'dis_0'), 'stop', ('yellow', 'dis_0'), 19.0, False)
3877: (('brown', 'dis_0'), 'stop', ('yellow', 'dis_1'), 18.0, False)
3878: (('brown', 'dis_0'), 'stop', ('yellow', 'dis_2'), 17.0, False)
3879: (('brown', 'dis_0'), 'stop', ('yellow', 'dis_3'), 16.0, False)
3880: (('brown', 'dis_0'), 'stop', ('yellow', 'dis_4'), 15.0, False)
3881: (('brown', 'dis_0'), 'stop', ('blue', 'dis_0'), 29.0, False)
3882: (('brown', 'dis_0'), 'stop', ('blue', 'dis_1'), 28.0, False)
3883: (('brown', 'dis_0'), 'stop', ('blue', 'dis_2'), 27.0, False)
3884: (('brown', 'dis_0'), 'stop', ('blue', 'dis_3'), 26.0, False)
3885: (('brown', 'dis_0'), 'stop', ('blue', 'dis_4'), 25.0, False)
3886: (('brown', 'dis_0'), 'stop', ('red', 'dis_0'), 39.0, False)
3887: (('brown', 'dis_0'), 'stop', ('red', 'dis_1'), 38.0, False)
3888: (('brown', 'dis_0'), 'stop', ('red', 'dis_2'), 37.0, False)
3889: (('brown', 'dis_0'), 'stop', ('red', 'dis_3'), 36.0, False)
3890: (('brown', 'dis_0'), 'stop', ('red', 'dis_4'), 135.0, True)
3891: (('brown', 'dis_0'), 'stop', ('black', 'dis_0'), 49.0, False)
3892: (('brown', 'dis_0'), 'stop', ('black', 'dis_1'), 48.0, False)
3893: (('brown', 'dis_0'), 'stop', ('black', 'dis_2'), 47.0, False)
3894: (('brown', 'dis_0'), 'stop', ('black', 'dis_3'), 46.0, False)
3895: (('brown', 'dis_0'), 'stop', ('black', 'dis_4'), 45.0, False)
3896: (('brown', 'dis_0'), 'stop', ('brown', 'dis_0'), -1.0, False)
3897: (('brown', 'dis_0'), 'stop', ('brown', 'dis_1'), -2.0, False)
3898: (('brown', 'dis_0'), 'stop', ('brown', 'dis_2'), -3.0, False)
3899: (('brown', 'dis_0'), 'stop', ('brown', 'dis_3'), -4.0, False)
3900: (('brown', 'dis_0'), 'stop', ('brown', 'dis_4'), -5.0, False)
3901: (('brown', 'dis_1'), 'forward', ('white', 'dis_0'), 9.0, False)
3902: (('brown', 'dis_1'), 'forward', ('white', 'dis_1'), 8.0, False)
3903: (('brown', 'dis_1'), 'forward', ('white', 'dis_2'), 7.0, False)
3904: (('brown', 'dis_1'), 'forward', ('white', 'dis_3'), 6.0, False)
3905: (('brown', 'dis_1'), 'forward', ('white', 'dis_4'), 5.0, False)
3906: (('brown', 'dis_1'), 'forward', ('yellow', 'dis_0'), 19.0, False)
3907: (('brown', 'dis_1'), 'forward', ('yellow', 'dis_1'), 18.0, False)
3908: (('brown', 'dis_1'), 'forward', ('yellow', 'dis_2'), 17.0, False)
3909: (('brown', 'dis_1'), 'forward', ('yellow', 'dis_3'), 16.0, False)
3910: (('brown', 'dis_1'), 'forward', ('yellow', 'dis_4'), 15.0, False)
3911: (('brown', 'dis_1'), 'forward', ('blue', 'dis_0'), 29.0, False)
3912: (('brown', 'dis_1'), 'forward', ('blue', 'dis_1'), 28.0, False)
3913: (('brown', 'dis_1'), 'forward', ('blue', 'dis_2'), 27.0, False)
3914: (('brown', 'dis_1'), 'forward', ('blue', 'dis_3'), 26.0, False)
3915: (('brown', 'dis_1'), 'forward', ('blue', 'dis_4'), 25.0, False)
3916: (('brown', 'dis_1'), 'forward', ('red', 'dis_0'), 39.0, False)
3917: (('brown', 'dis_1'), 'forward', ('red', 'dis_1'), 38.0, False)
3918: (('brown', 'dis_1'), 'forward', ('red', 'dis_2'), 37.0, False)
3919: (('brown', 'dis_1'), 'forward', ('red', 'dis_3'), 36.0, False)
3920: (('brown', 'dis_1'), 'forward', ('red', 'dis_4'), 135.0, True)
3921: (('brown', 'dis_1'), 'forward', ('black', 'dis_0'), 49.0, False)
3922: (('brown', 'dis_1'), 'forward', ('black', 'dis_1'), 48.0, False)
3923: (('brown', 'dis_1'), 'forward', ('black', 'dis_2'), 47.0, False)
3924: (('brown', 'dis_1'), 'forward', ('black', 'dis_3'), 46.0, False)
3925: (('brown', 'dis_1'), 'forward', ('black', 'dis_4'), 45.0, False)
3926: (('brown', 'dis_1'), 'forward', ('brown', 'dis_0'), -1.0, False)
3927: (('brown', 'dis_1'), 'forward', ('brown', 'dis_1'), -2.0, False)
3928: (('brown', 'dis_1'), 'forward', ('brown', 'dis_2'), -3.0, False)
3929: (('brown', 'dis_1'), 'forward', ('brown', 'dis_3'), -4.0, False)
3930: (('brown', 'dis_1'), 'forward', ('brown', 'dis_4'), -5.0, False)
3931: (('brown', 'dis_1'), 'backward', ('white', 'dis_0'), 9.0, False)
3932: (('brown', 'dis_1'), 'backward', ('white', 'dis_1'), 8.0, False)
3933: (('brown', 'dis_1'), 'backward', ('white', 'dis_2'), 7.0, False)
3934: (('brown', 'dis_1'), 'backward', ('white', 'dis_3'), 6.0, False)
3935: (('brown', 'dis_1'), 'backward', ('white', 'dis_4'), 5.0, False)
3936: (('brown', 'dis_1'), 'backward', ('yellow', 'dis_0'), 19.0, False)
3937: (('brown', 'dis_1'), 'backward', ('yellow', 'dis_1'), 18.0, False)
3938: (('brown', 'dis_1'), 'backward', ('yellow', 'dis_2'), 17.0, False)
3939: (('brown', 'dis_1'), 'backward', ('yellow', 'dis_3'), 16.0, False)
3940: (('brown', 'dis_1'), 'backward', ('yellow', 'dis_4'), 15.0, False)
3941: (('brown', 'dis_1'), 'backward', ('blue', 'dis_0'), 29.0, False)
3942: (('brown', 'dis_1'), 'backward', ('blue', 'dis_1'), 28.0, False)
3943: (('brown', 'dis_1'), 'backward', ('blue', 'dis_2'), 27.0, False)
3944: (('brown', 'dis_1'), 'backward', ('blue', 'dis_3'), 26.0, False)
3945: (('brown', 'dis_1'), 'backward', ('blue', 'dis_4'), 25.0, False)
3946: (('brown', 'dis_1'), 'backward', ('red', 'dis_0'), 39.0, False)
3947: (('brown', 'dis_1'), 'backward', ('red', 'dis_1'), 38.0, False)
3948: (('brown', 'dis_1'), 'backward', ('red', 'dis_2'), 37.0, False)
3949: (('brown', 'dis_1'), 'backward', ('red', 'dis_3'), 36.0, False)
3950: (('brown', 'dis_1'), 'backward', ('red', 'dis_4'), 135.0, True)
3951: (('brown', 'dis_1'), 'backward', ('black', 'dis_0'), 49.0, False)
3952: (('brown', 'dis_1'), 'backward', ('black', 'dis_1'), 48.0, False)
3953: (('brown', 'dis_1'), 'backward', ('black', 'dis_2'), 47.0, False)
3954: (('brown', 'dis_1'), 'backward', ('black', 'dis_3'), 46.0, False)
3955: (('brown', 'dis_1'), 'backward', ('black', 'dis_4'), 45.0, False)
3956: (('brown', 'dis_1'), 'backward', ('brown', 'dis_0'), -1.0, False)
3957: (('brown', 'dis_1'), 'backward', ('brown', 'dis_1'), -2.0, False)
3958: (('brown', 'dis_1'), 'backward', ('brown', 'dis_2'), -3.0, False)
3959: (('brown', 'dis_1'), 'backward', ('brown', 'dis_3'), -4.0, False)
3960: (('brown', 'dis_1'), 'backward', ('brown', 'dis_4'), -5.0, False)
3961: (('brown', 'dis_1'), 'right', ('white', 'dis_0'), 9.0, False)
3962: (('brown', 'dis_1'), 'right', ('white', 'dis_1'), 8.0, False)
3963: (('brown', 'dis_1'), 'right', ('white', 'dis_2'), 7.0, False)
3964: (('brown', 'dis_1'), 'right', ('white', 'dis_3'), 6.0, False)
3965: (('brown', 'dis_1'), 'right', ('white', 'dis_4'), 5.0, False)
3966: (('brown', 'dis_1'), 'right', ('yellow', 'dis_0'), 19.0, False)
3967: (('brown', 'dis_1'), 'right', ('yellow', 'dis_1'), 18.0, False)
3968: (('brown', 'dis_1'), 'right', ('yellow', 'dis_2'), 17.0, False)
3969: (('brown', 'dis_1'), 'right', ('yellow', 'dis_3'), 16.0, False)
3970: (('brown', 'dis_1'), 'right', ('yellow', 'dis_4'), 15.0, False)
3971: (('brown', 'dis_1'), 'right', ('blue', 'dis_0'), 29.0, False)
3972: (('brown', 'dis_1'), 'right', ('blue', 'dis_1'), 28.0, False)
3973: (('brown', 'dis_1'), 'right', ('blue', 'dis_2'), 27.0, False)
3974: (('brown', 'dis_1'), 'right', ('blue', 'dis_3'), 26.0, False)
3975: (('brown', 'dis_1'), 'right', ('blue', 'dis_4'), 25.0, False)
3976: (('brown', 'dis_1'), 'right', ('red', 'dis_0'), 39.0, False)
3977: (('brown', 'dis_1'), 'right', ('red', 'dis_1'), 38.0, False)
3978: (('brown', 'dis_1'), 'right', ('red', 'dis_2'), 37.0, False)
3979: (('brown', 'dis_1'), 'right', ('red', 'dis_3'), 36.0, False)
3980: (('brown', 'dis_1'), 'right', ('red', 'dis_4'), 135.0, True)
3981: (('brown', 'dis_1'), 'right', ('black', 'dis_0'), 49.0, False)
3982: (('brown', 'dis_1'), 'right', ('black', 'dis_1'), 48.0, False)
3983: (('brown', 'dis_1'), 'right', ('black', 'dis_2'), 47.0, False)
3984: (('brown', 'dis_1'), 'right', ('black', 'dis_3'), 46.0, False)
3985: (('brown', 'dis_1'), 'right', ('black', 'dis_4'), 45.0, False)
3986: (('brown', 'dis_1'), 'right', ('brown', 'dis_0'), -1.0, False)
3987: (('brown', 'dis_1'), 'right', ('brown', 'dis_1'), -2.0, False)
3988: (('brown', 'dis_1'), 'right', ('brown', 'dis_2'), -3.0, False)
3989: (('brown', 'dis_1'), 'right', ('brown', 'dis_3'), -4.0, False)
3990: (('brown', 'dis_1'), 'right', ('brown', 'dis_4'), -5.0, False)
3991: (('brown', 'dis_1'), 'left', ('white', 'dis_0'), 9.0, False)
3992: (('brown', 'dis_1'), 'left', ('white', 'dis_1'), 8.0, False)
3993: (('brown', 'dis_1'), 'left', ('white', 'dis_2'), 7.0, False)
3994: (('brown', 'dis_1'), 'left', ('white', 'dis_3'), 6.0, False)
3995: (('brown', 'dis_1'), 'left', ('white', 'dis_4'), 5.0, False)
3996: (('brown', 'dis_1'), 'left', ('yellow', 'dis_0'), 19.0, False)
3997: (('brown', 'dis_1'), 'left', ('yellow', 'dis_1'), 18.0, False)
3998: (('brown', 'dis_1'), 'left', ('yellow', 'dis_2'), 17.0, False)
3999: (('brown', 'dis_1'), 'left', ('yellow', 'dis_3'), 16.0, False)
4000: (('brown', 'dis_1'), 'left', ('yellow', 'dis_4'), 15.0, False)
4001: (('brown', 'dis_1'), 'left', ('blue', 'dis_0'), 29.0, False)
4002: (('brown', 'dis_1'), 'left', ('blue', 'dis_1'), 28.0, False)
4003: (('brown', 'dis_1'), 'left', ('blue', 'dis_2'), 27.0, False)
4004: (('brown', 'dis_1'), 'left', ('blue', 'dis_3'), 26.0, False)
4005: (('brown', 'dis_1'), 'left', ('blue', 'dis_4'), 25.0, False)
4006: (('brown', 'dis_1'), 'left', ('red', 'dis_0'), 39.0, False)
4007: (('brown', 'dis_1'), 'left', ('red', 'dis_1'), 38.0, False)
4008: (('brown', 'dis_1'), 'left', ('red', 'dis_2'), 37.0, False)
4009: (('brown', 'dis_1'), 'left', ('red', 'dis_3'), 36.0, False)
4010: (('brown', 'dis_1'), 'left', ('red', 'dis_4'), 135.0, True)
4011: (('brown', 'dis_1'), 'left', ('black', 'dis_0'), 49.0, False)
4012: (('brown', 'dis_1'), 'left', ('black', 'dis_1'), 48.0, False)
4013: (('brown', 'dis_1'), 'left', ('black', 'dis_2'), 47.0, False)
4014: (('brown', 'dis_1'), 'left', ('black', 'dis_3'), 46.0, False)
4015: (('brown', 'dis_1'), 'left', ('black', 'dis_4'), 45.0, False)
4016: (('brown', 'dis_1'), 'left', ('brown', 'dis_0'), -1.0, False)
4017: (('brown', 'dis_1'), 'left', ('brown', 'dis_1'), -2.0, False)
4018: (('brown', 'dis_1'), 'left', ('brown', 'dis_2'), -3.0, False)
4019: (('brown', 'dis_1'), 'left', ('brown', 'dis_3'), -4.0, False)
4020: (('brown', 'dis_1'), 'left', ('brown', 'dis_4'), -5.0, False)
4021: (('brown', 'dis_1'), 'stop', ('white', 'dis_0'), 9.0, False)
4022: (('brown', 'dis_1'), 'stop', ('white', 'dis_1'), 8.0, False)
4023: (('brown', 'dis_1'), 'stop', ('white', 'dis_2'), 7.0, False)
4024: (('brown', 'dis_1'), 'stop', ('white', 'dis_3'), 6.0, False)
4025: (('brown', 'dis_1'), 'stop', ('white', 'dis_4'), 5.0, False)
4026: (('brown', 'dis_1'), 'stop', ('yellow', 'dis_0'), 19.0, False)
4027: (('brown', 'dis_1'), 'stop', ('yellow', 'dis_1'), 18.0, False)
4028: (('brown', 'dis_1'), 'stop', ('yellow', 'dis_2'), 17.0, False)
4029: (('brown', 'dis_1'), 'stop', ('yellow', 'dis_3'), 16.0, False)
4030: (('brown', 'dis_1'), 'stop', ('yellow', 'dis_4'), 15.0, False)
4031: (('brown', 'dis_1'), 'stop', ('blue', 'dis_0'), 29.0, False)
4032: (('brown', 'dis_1'), 'stop', ('blue', 'dis_1'), 28.0, False)
4033: (('brown', 'dis_1'), 'stop', ('blue', 'dis_2'), 27.0, False)
4034: (('brown', 'dis_1'), 'stop', ('blue', 'dis_3'), 26.0, False)
4035: (('brown', 'dis_1'), 'stop', ('blue', 'dis_4'), 25.0, False)
4036: (('brown', 'dis_1'), 'stop', ('red', 'dis_0'), 39.0, False)
4037: (('brown', 'dis_1'), 'stop', ('red', 'dis_1'), 38.0, False)
4038: (('brown', 'dis_1'), 'stop', ('red', 'dis_2'), 37.0, False)
4039: (('brown', 'dis_1'), 'stop', ('red', 'dis_3'), 36.0, False)
4040: (('brown', 'dis_1'), 'stop', ('red', 'dis_4'), 135.0, True)
4041: (('brown', 'dis_1'), 'stop', ('black', 'dis_0'), 49.0, False)
4042: (('brown', 'dis_1'), 'stop', ('black', 'dis_1'), 48.0, False)
4043: (('brown', 'dis_1'), 'stop', ('black', 'dis_2'), 47.0, False)
4044: (('brown', 'dis_1'), 'stop', ('black', 'dis_3'), 46.0, False)
4045: (('brown', 'dis_1'), 'stop', ('black', 'dis_4'), 45.0, False)
4046: (('brown', 'dis_1'), 'stop', ('brown', 'dis_0'), -1.0, False)
4047: (('brown', 'dis_1'), 'stop', ('brown', 'dis_1'), -2.0, False)
4048: (('brown', 'dis_1'), 'stop', ('brown', 'dis_2'), -3.0, False)
4049: (('brown', 'dis_1'), 'stop', ('brown', 'dis_3'), -4.0, False)
4050: (('brown', 'dis_1'), 'stop', ('brown', 'dis_4'), -5.0, False)
4051: (('brown', 'dis_2'), 'forward', ('white', 'dis_0'), 9.0, False)
4052: (('brown', 'dis_2'), 'forward', ('white', 'dis_1'), 8.0, False)
4053: (('brown', 'dis_2'), 'forward', ('white', 'dis_2'), 7.0, False)
4054: (('brown', 'dis_2'), 'forward', ('white', 'dis_3'), 6.0, False)
4055: (('brown', 'dis_2'), 'forward', ('white', 'dis_4'), 5.0, False)
4056: (('brown', 'dis_2'), 'forward', ('yellow', 'dis_0'), 19.0, False)
4057: (('brown', 'dis_2'), 'forward', ('yellow', 'dis_1'), 18.0, False)
4058: (('brown', 'dis_2'), 'forward', ('yellow', 'dis_2'), 17.0, False)
4059: (('brown', 'dis_2'), 'forward', ('yellow', 'dis_3'), 16.0, False)
4060: (('brown', 'dis_2'), 'forward', ('yellow', 'dis_4'), 15.0, False)
4061: (('brown', 'dis_2'), 'forward', ('blue', 'dis_0'), 29.0, False)
4062: (('brown', 'dis_2'), 'forward', ('blue', 'dis_1'), 28.0, False)
4063: (('brown', 'dis_2'), 'forward', ('blue', 'dis_2'), 27.0, False)
4064: (('brown', 'dis_2'), 'forward', ('blue', 'dis_3'), 26.0, False)
4065: (('brown', 'dis_2'), 'forward', ('blue', 'dis_4'), 25.0, False)
4066: (('brown', 'dis_2'), 'forward', ('red', 'dis_0'), 39.0, False)
4067: (('brown', 'dis_2'), 'forward', ('red', 'dis_1'), 38.0, False)
4068: (('brown', 'dis_2'), 'forward', ('red', 'dis_2'), 37.0, False)
4069: (('brown', 'dis_2'), 'forward', ('red', 'dis_3'), 36.0, False)
4070: (('brown', 'dis_2'), 'forward', ('red', 'dis_4'), 135.0, True)
4071: (('brown', 'dis_2'), 'forward', ('black', 'dis_0'), 49.0, False)
4072: (('brown', 'dis_2'), 'forward', ('black', 'dis_1'), 48.0, False)
4073: (('brown', 'dis_2'), 'forward', ('black', 'dis_2'), 47.0, False)
4074: (('brown', 'dis_2'), 'forward', ('black', 'dis_3'), 46.0, False)
4075: (('brown', 'dis_2'), 'forward', ('black', 'dis_4'), 45.0, False)
4076: (('brown', 'dis_2'), 'forward', ('brown', 'dis_0'), -1.0, False)
4077: (('brown', 'dis_2'), 'forward', ('brown', 'dis_1'), -2.0, False)
4078: (('brown', 'dis_2'), 'forward', ('brown', 'dis_2'), -3.0, False)
4079: (('brown', 'dis_2'), 'forward', ('brown', 'dis_3'), -4.0, False)
4080: (('brown', 'dis_2'), 'forward', ('brown', 'dis_4'), -5.0, False)
4081: (('brown', 'dis_2'), 'backward', ('white', 'dis_0'), 9.0, False)
4082: (('brown', 'dis_2'), 'backward', ('white', 'dis_1'), 8.0, False)
4083: (('brown', 'dis_2'), 'backward', ('white', 'dis_2'), 7.0, False)
4084: (('brown', 'dis_2'), 'backward', ('white', 'dis_3'), 6.0, False)
4085: (('brown', 'dis_2'), 'backward', ('white', 'dis_4'), 5.0, False)
4086: (('brown', 'dis_2'), 'backward', ('yellow', 'dis_0'), 19.0, False)
4087: (('brown', 'dis_2'), 'backward', ('yellow', 'dis_1'), 18.0, False)
4088: (('brown', 'dis_2'), 'backward', ('yellow', 'dis_2'), 17.0, False)
4089: (('brown', 'dis_2'), 'backward', ('yellow', 'dis_3'), 16.0, False)
4090: (('brown', 'dis_2'), 'backward', ('yellow', 'dis_4'), 15.0, False)
